transaction_id,account_id,customer_code,transaction_date,transaction_type,transaction_desc,amount,balance,channel_txn,status_txn,TRAN_AMT_ACY,TRAN_AMT_LCY,currency
TXN00000025,204,CIF000095,2025-02-07,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 22,814,098 VND",22814098.23,466331397.6,branch,Posted,22814098.23,22814098.23,VND
TXN00000026,204,CIF000095,2025-02-25,Deposit,"Nộp tiền mặt tại quầy 31,041,072 VND",31041071.52,497372469.12,branch,Posted,31041071.52,31041071.52,VND
TXN00000027,204,CIF000095,2025-03-17,Fund Transfer,"Chuyển khoản nội bộ 37,259,801 EUR",37259800.85,534632269.98,mobile/internet,Posted,37259800.85,1117794025.63,EUR
TXN00000028,204,CIF000095,2025-03-20,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 17,485,604 VND",17485603.93,552117873.9,mobile/internet,Posted,17485603.93,17485603.93,VND
TXN00000029,204,CIF000095,2025-03-29,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 28,049,670 VND",28049670.39,580167544.29,branch,Posted,28049670.39,28049670.39,VND
TXN00000030,204,CIF000095,2025-03-30,Fund Transfer,"Chuyển khoản nội bộ 36,369,831 VND",36369830.89,616537375.18,branch,Pending,36369830.89,36369830.89,VND
TXN00000031,204,CIF000095,2025-04-11,Interest Withdrawal,"Chi trả lãi định kỳ 26,014,512 VND",26014512.03,590522863.16,atm,Posted,26014512.03,26014512.03,VND
TXN00000032,204,CIF000095,2025-04-12,Interest Withdrawal,"Rút lãi tiết kiệm 17,271,806 VND",17271806.04,573251057.12,mobile/internet,Posted,17271806.04,17271806.04,VND
TXN00000033,204,CIF000095,2025-04-18,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 34,162,966 VND",34162965.84,607414022.95,branch,Posted,34162965.84,34162965.84,VND
TXN00000034,204,CIF000095,2025-04-18,Interest Withdrawal,"Chi trả lãi định kỳ 7,288,284 VND",7288284.32,600125738.63,atm,Posted,7288284.32,7288284.32,VND
TXN00000035,204,CIF000095,2025-04-25,Interest Withdrawal,"Chi trả lãi định kỳ 16,741,248 VND",16741248.43,583384490.2,mobile/internet,Posted,16741248.43,16741248.43,VND
TXN00000036,204,CIF000095,2025-05-19,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 18,795,502 VND",18795501.63,602179991.83,mobile/internet,Posted,18795501.63,18795501.63,VND
TXN00000037,204,CIF000095,2025-05-20,Fund Transfer,"Chuyển khoản nội bộ 41,824,394 VND",41824394.37,644004386.2,mobile/internet,Posted,41824394.37,41824394.37,VND
TXN00000038,204,CIF000095,2025-07-20,Deposit,"Nộp tiền mặt tại quầy 48,267,643 VND",48267642.5,692272028.7,mobile/internet,Pending,48267642.5,48267642.5,VND
TXN00000039,204,CIF000095,2025-07-24,Interest Withdrawal,"Rút lãi tiết kiệm 26,389,975 VND",26389975.39,665882053.31,branch,Posted,26389975.39,26389975.39,VND
TXN00000040,204,CIF000095,2025-07-26,Deposit,"Gửi tiền tiết kiệm 26,399,427 USD",26399426.99,692281480.29,mobile/internet,Posted,26399426.99,659985674.65,USD
TXN00000041,204,CIF000095,2025-07-29,Interest Withdrawal,"Rút lãi tiết kiệm 5,498,433 VND",5498433.04,686783047.25,mobile/internet,Posted,5498433.04,5498433.04,VND
TXN00000042,204,CIF000095,2025-08-14,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 6,555,417 VND",6555417.37,693338464.62,branch,Posted,6555417.37,6555417.37,VND
TXN00000043,204,CIF000095,2025-08-31,Fund Transfer,"Chuyển khoản nội bộ 27,936,269 VND",27936268.65,721274733.27,mobile/internet,Declined,27936268.65,27936268.65,VND
TXN00000044,204,CIF000095,2025-09-04,Interest Withdrawal,"Rút lãi tiết kiệm 32,820,976 USD",32820976.15,688453757.12,mobile/internet,Posted,32820976.15,820524403.76,USD
TXN00000045,204,CIF000095,2025-09-13,Fund Transfer,"Chuyển khoản nội bộ 27,017,218 VND",27017218.2,715470975.32,mobile/internet,Posted,27017218.2,27017218.2,VND
TXN00000046,204,CIF000095,2025-09-20,Deposit,"Nộp tiền mặt tại quầy 41,498,972 VND",41498972.16,756969947.47,branch,Posted,41498972.16,41498972.16,VND
TXN00000047,204,CIF000095,2025-09-21,Fund Transfer,"Chuyển khoản nội bộ 48,475,256 VND",48475255.66,805445203.13,mobile/internet,Posted,48475255.66,48475255.66,VND
TXN00000048,204,CIF000095,2025-09-28,Deposit,"Gửi tiền tiết kiệm 12,658,814 VND",12658813.82,818104016.95,atm,Posted,12658813.82,12658813.82,VND
TXN00000001,205,CIF000095,2023-07-04,Deposit,"Nộp tiền mặt tại quầy 43,354,066 EUR",43354065.57,43354065.57,branch,Pending,43354065.57,1300621966.99,EUR
TXN00000002,205,CIF000095,2023-07-09,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 13,900,109 VND",13900109.29,57254174.86,mobile/internet,Posted,13900109.29,13900109.29,VND
TXN00000003,205,CIF000095,2023-07-10,Deposit,"Nộp tiền mặt tại quầy 41,747,369 VND",41747368.66,99001543.51,branch,Posted,41747368.66,41747368.66,VND
TXN00000004,205,CIF000095,2023-07-12,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 12,257,919 VND",12257919.46,111259462.97,branch,Posted,12257919.46,12257919.46,VND
TXN00000005,205,CIF000095,2023-07-12,Interest Withdrawal,"Chi trả lãi định kỳ 3,168,625 VND",3168625.39,108090837.59,mobile/internet,Declined,3168625.39,3168625.39,VND
TXN00000006,205,CIF000095,2023-07-19,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 8,962,435 VND",8962434.74,99128402.85,atm,Posted,8962434.74,8962434.74,VND
TXN00000007,205,CIF000095,2023-07-26,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 12,693,962 VND",12693962.07,86434440.78,atm,Posted,12693962.07,12693962.07,VND
TXN00000008,205,CIF000095,2023-07-29,Deposit,"Gửi tiền tiết kiệm 17,517,781 VND",17517781.42,103952222.2,mobile/internet,Posted,17517781.42,17517781.42,VND
TXN00000009,205,CIF000095,2023-08-03,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 16,925,107 VND",16925107.05,120877329.26,branch,Posted,16925107.05,16925107.05,VND
TXN00000010,205,CIF000095,2023-08-05,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 5,928,339 VND",5928338.63,126805667.88,mobile/internet,Posted,5928338.63,5928338.63,VND
TXN00000011,205,CIF000095,2023-08-08,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 9,079,721 VND",9079721.13,135885389.01,atm,Pending,9079721.13,9079721.13,VND
TXN00000012,205,CIF000095,2023-08-19,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 17,270,495 USD",17270494.96,153155883.97,mobile/internet,Posted,17270494.96,431762374.03,USD
TXN00000013,205,CIF000095,2023-08-26,Fund Transfer,"Chuyển khoản nội bộ 13,813,939 USD",13813939.38,166969823.35,branch,Posted,13813939.38,345348484.38,USD
TXN00000014,205,CIF000095,2023-08-28,Interest Withdrawal,"Rút lãi tiết kiệm 4,565,037 VND",4565036.7,162404786.64,atm,Posted,4565036.7,4565036.7,VND
TXN00000015,205,CIF000095,2023-09-28,Fund Transfer,"Chuyển khoản nội bộ 34,048,216 VND",34048216.32,196453002.96,atm,Posted,34048216.32,34048216.32,VND
TXN00000016,205,CIF000095,2023-09-29,Principal Withdrawal,"Rút gốc tiết kiệm 31,912,866 VND",31912866.14,164540136.82,branch,Posted,31912866.14,31912866.14,VND
TXN00000017,205,CIF000095,2023-10-14,Interest Withdrawal,"Chi trả lãi định kỳ 10,735,536 VND",10735536.07,153804600.75,atm,Posted,10735536.07,10735536.07,VND
TXN00000018,205,CIF000095,2023-10-15,Interest Withdrawal,"Chi trả lãi định kỳ 44,418,597 VND",44418597.3,109386003.45,branch,Posted,44418597.3,44418597.3,VND
TXN00000019,205,CIF000095,2023-10-26,Deposit,"Nộp tiền mặt tại quầy 25,302,203 VND",25302202.81,134688206.26,branch,Declined,25302202.81,25302202.81,VND
TXN00000020,205,CIF000095,2023-11-21,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 17,439,985 VND",17439985.01,152128191.27,atm,Posted,17439985.01,17439985.01,VND
TXN00000021,205,CIF000095,2023-11-22,Interest Withdrawal,"Rút lãi tiết kiệm 8,789,203 VND",8789202.74,143338988.53,mobile/internet,Posted,8789202.74,8789202.74,VND
TXN00000022,205,CIF000095,2023-11-25,Fund Transfer,"Chuyển khoản nội bộ 33,248,678 VND",33248678.34,176587666.87,branch,Posted,33248678.34,33248678.34,VND
TXN00000023,205,CIF000095,2023-12-04,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 40,744,107 VND",40744107.33,217331774.2,atm,Pending,40744107.33,40744107.33,VND
TXN00000024,205,CIF000095,2024-01-08,Interest Withdrawal,"Chi trả lãi định kỳ 45,355,941 VND",45355941.21,171975833.0,atm,Posted,45355941.21,45355941.21,VND
TXN00000025,205,CIF000095,2024-01-14,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 44,674,828 USD",44674828.32,216650661.32,mobile/internet,Posted,44674828.32,1116870708.11,USD
TXN00000026,205,CIF000095,2024-01-20,Deposit,"Gửi tiền tiết kiệm 8,656,830 VND",8656829.54,225307490.86,branch,Posted,8656829.54,8656829.54,VND
TXN00000027,205,CIF000095,2024-02-05,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 33,690,070 VND",33690069.57,258997560.43,branch,Posted,33690069.57,33690069.57,VND
TXN00000028,205,CIF000095,2024-02-08,Deposit,"Nộp tiền mặt tại quầy 8,053,617 EUR",8053617.42,267051177.85,atm,Posted,8053617.42,241608522.45,EUR
TXN00000029,205,CIF000095,2024-02-09,Deposit,"Nộp tiền mặt tại quầy 34,741,970 EUR",34741970.08,301793147.93,atm,Posted,34741970.08,1042259102.48,EUR
TXN00000030,205,CIF000095,2024-02-23,Deposit,"Nộp tiền mặt tại quầy 15,201,150 VND",15201149.55,316994297.48,mobile/internet,Posted,15201149.55,15201149.55,VND
TXN00000031,205,CIF000095,2024-02-27,Interest Withdrawal,"Chi trả lãi định kỳ 8,384,091 VND",8384091.19,308610206.29,branch,Posted,8384091.19,8384091.19,VND
TXN00000032,205,CIF000095,2024-03-11,Fund Transfer,"Chuyển khoản nội bộ 22,144,490 VND",22144490.42,330754696.71,atm,Posted,22144490.42,22144490.42,VND
TXN00000033,205,CIF000095,2024-03-12,Fund Transfer,"Chuyển khoản nội bộ 48,633,665 VND",48633665.38,379388362.09,branch,Posted,48633665.38,48633665.38,VND
TXN00000034,205,CIF000095,2024-03-23,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 7,512,870 VND",7512869.77,386901231.86,atm,Posted,7512869.77,7512869.77,VND
TXN00000035,205,CIF000095,2024-04-05,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 46,464,300 VND",46464299.67,433365531.53,mobile/internet,Posted,46464299.67,46464299.67,VND
TXN00000036,205,CIF000095,2024-04-21,Interest Withdrawal,"Rút lãi tiết kiệm 21,898,916 VND",21898916.12,411466615.42,mobile/internet,Declined,21898916.12,21898916.12,VND
TXN00000037,205,CIF000095,2024-04-27,Interest Withdrawal,"Rút lãi tiết kiệm 32,491,456 VND",32491455.66,378975159.76,branch,Posted,32491455.66,32491455.66,VND
TXN00000038,205,CIF000095,2024-05-01,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 9,721,634 VND",9721633.57,369253526.19,atm,Posted,9721633.57,9721633.57,VND
TXN00000039,205,CIF000095,2024-05-18,Interest Withdrawal,"Rút lãi tiết kiệm 12,679,110 VND",12679109.6,356574416.59,mobile/internet,Posted,12679109.6,12679109.6,VND
TXN00000040,205,CIF000095,2024-05-25,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 40,192,313 VND",40192313.44,396766730.04,atm,Posted,40192313.44,40192313.44,VND
TXN00000041,205,CIF000095,2024-06-17,Fund Transfer,"Chuyển khoản nội bộ 7,970,161 VND",7970161.23,404736891.27,branch,Posted,7970161.23,7970161.23,VND
TXN00000042,205,CIF000095,2024-06-29,Deposit,"Nộp tiền mặt tại quầy 47,202,624 VND",47202623.88,451939515.15,atm,Posted,47202623.88,47202623.88,VND
TXN00000043,205,CIF000095,2024-07-16,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 7,129,120 VND",7129119.54,459068634.68,mobile/internet,Posted,7129119.54,7129119.54,VND
TXN00000044,205,CIF000095,2024-08-09,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 6,605,348 VND",6605347.75,452463286.93,atm,Pending,6605347.75,6605347.75,VND
TXN00000045,205,CIF000095,2024-08-17,Deposit,"Gửi tiền tiết kiệm 35,048,948 EUR",35048948.37,487512235.3,branch,Posted,35048948.37,1051468451.15,EUR
TXN00000046,205,CIF000095,2024-08-30,Deposit,"Nộp tiền mặt tại quầy 23,655,423 VND",23655423.3,511167658.61,mobile/internet,Posted,23655423.3,23655423.3,VND
TXN00000047,205,CIF000095,2024-08-31,Deposit,"Gửi tiền tiết kiệm 33,286,566 VND",33286565.73,544454224.34,atm,Posted,33286565.73,33286565.73,VND
TXN00000048,205,CIF000095,2024-09-22,Fund Transfer,"Chuyển khoản nội bộ 12,757,923 VND",12757923.24,557212147.57,branch,Posted,12757923.24,12757923.24,VND
TXN00000049,205,CIF000095,2024-10-06,Principal Withdrawal,"Rút gốc tiết kiệm 36,608,832 VND",36608831.78,520603315.79,atm,Posted,36608831.78,36608831.78,VND
TXN00000050,205,CIF000095,2024-10-07,Interest Withdrawal,"Rút lãi tiết kiệm 42,039,796 VND",42039795.56,478563520.23,mobile/internet,Posted,42039795.56,42039795.56,VND
TXN00000051,205,CIF000095,2024-10-09,Fund Transfer,"Chuyển khoản nội bộ 21,549,199 USD",21549199.33,500112719.56,atm,Posted,21549199.33,538729983.14,USD
TXN00000052,205,CIF000095,2024-10-11,Principal Withdrawal,"Rút gốc tiết kiệm 27,957,646 VND",27957646.15,472155073.4,atm,Posted,27957646.15,27957646.15,VND
TXN00000053,205,CIF000095,2024-10-17,Fund Transfer,"Chuyển khoản nội bộ 9,762,626 VND",9762625.94,481917699.34,branch,Posted,9762625.94,9762625.94,VND
TXN00000054,205,CIF000095,2024-10-21,Fund Transfer,"Chuyển khoản nội bộ 37,664,585 EUR",37664584.52,519582283.86,branch,Posted,37664584.52,1129937535.7,EUR
TXN00000055,205,CIF000095,2024-10-23,Principal Withdrawal,"Rút gốc tiết kiệm 74,339,671 VND",74339671.09,445242612.77,mobile/internet,Posted,74339671.09,74339671.09,VND
TXN00000056,205,CIF000095,2024-11-07,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 28,076,779 VND",28076779.44,473319392.21,branch,Posted,28076779.44,28076779.44,VND
TXN00000057,205,CIF000095,2024-11-19,Deposit,"Nộp tiền mặt tại quầy 12,894,239 VND",12894239.25,486213631.46,mobile/internet,Posted,12894239.25,12894239.25,VND
TXN00000058,205,CIF000095,2024-12-01,Deposit,"Gửi tiền tiết kiệm 46,510,128 VND",46510128.31,532723759.77,branch,Posted,46510128.31,46510128.31,VND
TXN00000059,205,CIF000095,2024-12-03,Principal Withdrawal,"Rút gốc tiết kiệm 24,992,599 VND",24992598.96,507731160.81,branch,Posted,24992598.96,24992598.96,VND
TXN00000060,205,CIF000095,2024-12-24,Fund Transfer,"Chuyển khoản nội bộ 48,596,949 VND",48596948.69,556328109.5,mobile/internet,Posted,48596948.69,48596948.69,VND
TXN00000061,205,CIF000095,2025-01-20,Principal Withdrawal,"Rút gốc tiết kiệm 31,450,547 VND",31450547.31,524877562.2,mobile/internet,Posted,31450547.31,31450547.31,VND
TXN00000062,205,CIF000095,2025-01-20,Deposit,"Gửi tiền tiết kiệm 28,032,416 VND",28032415.86,552909978.06,branch,Posted,28032415.86,28032415.86,VND
TXN00000063,205,CIF000095,2025-01-31,Deposit,"Nộp tiền mặt tại quầy 35,980,037 VND",35980037.07,588890015.13,mobile/internet,Posted,35980037.07,35980037.07,VND
TXN00000064,205,CIF000095,2025-02-07,Fund Transfer,"Chuyển khoản nội bộ 36,555,686 VND",36555685.68,625445700.81,atm,Posted,36555685.68,36555685.68,VND
TXN00000065,205,CIF000095,2025-02-07,Interest Withdrawal,"Chi trả lãi định kỳ 6,419,536 VND",6419535.84,619026164.97,branch,Posted,6419535.84,6419535.84,VND
TXN00000066,205,CIF000095,2025-02-14,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 61,235,655 VND",61235654.77,557790510.2,mobile/internet,Posted,61235654.77,61235654.77,VND
TXN00000067,205,CIF000095,2025-03-02,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 33,355,302 EUR",33355302.12,591145812.32,atm,Pending,33355302.12,1000659063.72,EUR
TXN00000068,205,CIF000095,2025-03-13,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 18,721,365 VND",18721364.78,609867177.1,atm,Posted,18721364.78,18721364.78,VND
TXN00000069,205,CIF000095,2025-03-31,Fund Transfer,"Chuyển khoản nội bộ 34,826,486 VND",34826486.49,644693663.59,mobile/internet,Posted,34826486.49,34826486.49,VND
TXN00000070,205,CIF000095,2025-04-01,Fund Transfer,"Chuyển khoản nội bộ 17,001,979 VND",17001979.1,661695642.69,mobile/internet,Posted,17001979.1,17001979.1,VND
TXN00000071,205,CIF000095,2025-04-14,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 31,740,818 VND",31740817.88,693436460.57,atm,Pending,31740817.88,31740817.88,VND
TXN00000072,205,CIF000095,2025-04-15,Interest Withdrawal,"Chi trả lãi định kỳ 51,261,593 VND",51261592.99,642174867.58,atm,Pending,51261592.99,51261592.99,VND
TXN00000073,205,CIF000095,2025-04-19,Fund Transfer,"Chuyển khoản nội bộ 38,105,829 VND",38105829.11,680280696.69,branch,Posted,38105829.11,38105829.11,VND
TXN00000074,205,CIF000095,2025-05-12,Deposit,"Gửi tiền tiết kiệm 29,806,563 VND",29806563.33,710087260.02,atm,Pending,29806563.33,29806563.33,VND
TXN00000075,205,CIF000095,2025-05-28,Interest Withdrawal,"Rút lãi tiết kiệm 58,543,249 EUR",58543249.09,651544010.92,branch,Posted,58543249.09,1756297472.82,EUR
TXN00000076,205,CIF000095,2025-06-05,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 48,303,088 VND",48303087.63,603240923.29,mobile/internet,Posted,48303087.63,48303087.63,VND
TXN00000077,205,CIF000095,2025-06-20,Deposit,"Gửi tiền tiết kiệm 40,449,871 VND",40449871.35,643690794.64,atm,Posted,40449871.35,40449871.35,VND
TXN00000078,205,CIF000095,2025-07-04,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 36,887,574 EUR",36887573.85,680578368.48,mobile/internet,Posted,36887573.85,1106627215.39,EUR
TXN00000079,205,CIF000095,2025-07-08,Interest Withdrawal,"Chi trả lãi định kỳ 3,805,208 VND",3805207.83,676773160.66,mobile/internet,Posted,3805207.83,3805207.83,VND
TXN00000080,205,CIF000095,2025-07-15,Principal Withdrawal,"Rút gốc tiết kiệm 6,106,134 VND",6106133.77,670667026.89,branch,Pending,6106133.77,6106133.77,VND
TXN00000081,205,CIF000095,2025-08-06,Deposit,"Gửi tiền tiết kiệm 31,354,801 VND",31354800.81,702021827.69,branch,Pending,31354800.81,31354800.81,VND
TXN00000082,205,CIF000095,2025-08-13,Principal Withdrawal,"Rút gốc tiết kiệm 19,118,253 VND",19118252.97,682903574.72,mobile/internet,Pending,19118252.97,19118252.97,VND
TXN00000083,205,CIF000095,2025-09-09,Deposit,"Gửi tiền tiết kiệm 13,015,334 VND",13015333.66,695918908.38,branch,Posted,13015333.66,13015333.66,VND
TXN00000084,205,CIF000095,2025-09-09,Interest Withdrawal,"Chi trả lãi định kỳ 19,568,190 VND",19568189.89,676350718.49,atm,Posted,19568189.89,19568189.89,VND
TXN00000085,205,CIF000095,2025-09-26,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 39,592,093 VND",39592093.46,715942811.95,branch,Posted,39592093.46,39592093.46,VND
TXN00000086,205,CIF000095,2025-09-27,Deposit,"Gửi tiền tiết kiệm 34,807,623 VND",34807623.06,750750435.01,atm,Posted,34807623.06,34807623.06,VND
TXN00000001,206,CIF000096,2023-12-26,Principal Withdrawal,"Rút gốc tiết kiệm 11,059,209 VND",11059208.62,0.0,atm,Posted,11059208.62,11059208.62,VND
TXN00000002,206,CIF000096,2023-12-26,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 39,550,624 VND",39550623.89,39550623.89,mobile/internet,Posted,39550623.89,39550623.89,VND
TXN00000003,206,CIF000096,2023-12-29,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 149,529,207 VND",149529206.58,189079830.47,branch,Posted,149529206.58,149529206.58,VND
TXN00000004,206,CIF000096,2024-01-05,Fund Transfer,"Chuyển khoản nội bộ 23,144,745 VND",23144744.72,212224575.19,mobile/internet,Posted,23144744.72,23144744.72,VND
TXN00000005,206,CIF000096,2024-01-14,Principal Withdrawal,"Rút gốc tiết kiệm 9,296,885 EUR",9296885.05,202927690.14,atm,Posted,9296885.05,278906551.57,EUR
TXN00000006,206,CIF000096,2024-01-15,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 21,326,383 VND",21326382.85,224254072.99,atm,Pending,21326382.85,21326382.85,VND
TXN00000007,206,CIF000096,2024-01-16,Principal Withdrawal,"Rút gốc tiết kiệm 3,014,417 VND",3014416.93,221239656.06,branch,Posted,3014416.93,3014416.93,VND
TXN00000008,206,CIF000096,2024-01-19,Principal Withdrawal,"Rút gốc tiết kiệm 36,213,021 VND",36213021.49,185026634.57,mobile/internet,Posted,36213021.49,36213021.49,VND
TXN00000009,206,CIF000096,2024-01-23,Deposit,"Gửi tiền tiết kiệm 69,883,562 VND",69883562.38,254910196.95,branch,Posted,69883562.38,69883562.38,VND
TXN00000010,206,CIF000096,2024-01-23,Interest Withdrawal,"Chi trả lãi định kỳ 28,615,707 VND",28615706.67,226294490.28,mobile/internet,Posted,28615706.67,28615706.67,VND
TXN00000011,206,CIF000096,2024-01-26,Fund Transfer,"Chuyển khoản nội bộ 21,301,657 VND",21301656.94,247596147.22,atm,Posted,21301656.94,21301656.94,VND
TXN00000012,206,CIF000096,2024-02-04,Interest Withdrawal,"Chi trả lãi định kỳ 36,851,093 VND",36851093.0,210745054.22,atm,Posted,36851093.0,36851093.0,VND
TXN00000013,206,CIF000096,2024-02-12,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 48,923,106 VND",48923105.51,259668159.74,atm,Posted,48923105.51,48923105.51,VND
TXN00000014,206,CIF000096,2024-02-12,Fund Transfer,"Chuyển khoản nội bộ 44,067,962 VND",44067961.93,303736121.67,atm,Posted,44067961.93,44067961.93,VND
TXN00000015,206,CIF000096,2024-02-16,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 108,700,402 VND",108700402.04,412436523.71,mobile/internet,Posted,108700402.04,108700402.04,VND
TXN00000016,206,CIF000096,2024-02-22,Interest Withdrawal,"Chi trả lãi định kỳ 30,151,782 VND",30151782.13,382284741.58,atm,Posted,30151782.13,30151782.13,VND
TXN00000017,206,CIF000096,2024-02-27,Principal Withdrawal,"Rút gốc tiết kiệm 14,199,030 VND",14199030.4,368085711.18,branch,Posted,14199030.4,14199030.4,VND
TXN00000018,206,CIF000096,2024-02-27,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 24,822,793 VND",24822792.59,392908503.77,mobile/internet,Posted,24822792.59,24822792.59,VND
TXN00000019,206,CIF000096,2024-03-06,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 39,667,251 VND",39667251.41,432575755.18,atm,Posted,39667251.41,39667251.41,VND
TXN00000020,206,CIF000096,2024-03-10,Deposit,"Nộp tiền mặt tại quầy 135,363,603 VND",135363603.47,567939358.64,atm,Posted,135363603.47,135363603.47,VND
TXN00000021,206,CIF000096,2024-03-17,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 16,652,468 VND",16652468.21,584591826.85,atm,Posted,16652468.21,16652468.21,VND
TXN00000022,206,CIF000096,2024-03-27,Deposit,"Nộp tiền mặt tại quầy 172,336,718 VND",172336718.26,756928545.12,branch,Pending,172336718.26,172336718.26,VND
TXN00000023,206,CIF000096,2024-03-31,Deposit,"Nộp tiền mặt tại quầy 74,285,591 VND",74285591.28,831214136.4,mobile/internet,Posted,74285591.28,74285591.28,VND
TXN00000024,206,CIF000096,2024-04-12,Interest Withdrawal,"Rút lãi tiết kiệm 6,420,019 VND",6420018.93,824794117.47,branch,Posted,6420018.93,6420018.93,VND
TXN00000025,206,CIF000096,2024-04-18,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 48,482,817 VND",48482817.24,873276934.71,atm,Posted,48482817.24,48482817.24,VND
TXN00000026,206,CIF000096,2024-04-18,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 129,425,454 VND",129425454.39,1002702389.09,branch,Posted,129425454.39,129425454.39,VND
TXN00000027,206,CIF000096,2024-04-19,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 20,431,771 USD",20431770.92,1023134160.01,atm,Posted,20431770.92,510794272.99,USD
TXN00000028,206,CIF000096,2024-04-30,Fund Transfer,"Chuyển khoản nội bộ 40,726,647 VND",40726647.19,1063860807.2,branch,Posted,40726647.19,40726647.19,VND
TXN00000029,206,CIF000096,2024-05-01,Interest Withdrawal,"Rút lãi tiết kiệm 10,054,904 VND",10054904.06,1053805903.14,atm,Posted,10054904.06,10054904.06,VND
TXN00000030,206,CIF000096,2024-05-01,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 19,672,809 VND",19672809.14,1073478712.28,branch,Pending,19672809.14,19672809.14,VND
TXN00000031,206,CIF000096,2024-05-02,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 25,824,367 VND",25824366.55,1047654345.74,branch,Posted,25824366.55,25824366.55,VND
TXN00000032,206,CIF000096,2024-05-04,Deposit,"Gửi tiền tiết kiệm 187,219,135 EUR",187219134.87,1234873480.61,mobile/internet,Posted,187219134.87,5616574046.03,EUR
TXN00000033,206,CIF000096,2024-05-06,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 115,290,941 USD",115290941.29,1350164421.89,branch,Declined,115290941.29,2882273532.15,USD
TXN00000034,206,CIF000096,2024-05-07,Interest Withdrawal,"Rút lãi tiết kiệm 19,811,208 VND",19811208.39,1330353213.5,mobile/internet,Posted,19811208.39,19811208.39,VND
TXN00000035,206,CIF000096,2024-05-14,Fund Transfer,"Chuyển khoản nội bộ 30,572,661 USD",30572660.58,1360925874.08,branch,Posted,30572660.58,764316514.52,USD
TXN00000036,206,CIF000096,2024-05-15,Deposit,"Gửi tiền tiết kiệm 131,016,970 VND",131016970.29,1491942844.37,atm,Posted,131016970.29,131016970.29,VND
TXN00000037,206,CIF000096,2024-05-16,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 6,922,208 VND",6922207.74,1498865052.11,atm,Posted,6922207.74,6922207.74,VND
TXN00000038,206,CIF000096,2024-05-19,Deposit,"Nộp tiền mặt tại quầy 110,332,431 USD",110332430.72,1609197482.83,branch,Posted,110332430.72,2758310768.09,USD
TXN00000039,206,CIF000096,2024-05-20,Deposit,"Gửi tiền tiết kiệm 118,133,137 USD",118133137.41,1727330620.24,atm,Pending,118133137.41,2953328435.26,USD
TXN00000040,206,CIF000096,2024-05-25,Fund Transfer,"Chuyển khoản nội bộ 12,312,618 VND",12312617.87,1739643238.11,branch,Pending,12312617.87,12312617.87,VND
TXN00000041,206,CIF000096,2024-05-26,Interest Withdrawal,"Rút lãi tiết kiệm 18,306,435 VND",18306435.23,1721336802.88,branch,Posted,18306435.23,18306435.23,VND
